,adset_id,event_date,event_hour,day_adset_click,learning_phase,life_adset_click,life_adset_convert,life_adset_impressions,life_clicks_trident,life_convert_trident,life_cost_rmb,life_ctr,life_cvr,life_earnings_rmb,life_ecpm,life_impressions_trident,life_nominal_cpi,life_rr,life_trident_cpi,day_adset_convert,day_adset_impressions,day_clicks_trident,day_convert_trident,day_cost_rmb,day_ctr,day_cvr,day_earnings_rmb,day_ecpm,day_impressions_trident,day_nominal_cpi,day_rr,day_trident_cpi
1885,1689875737270350,2021-03-11,23,3,,52,6,889,189,9,20.540000915527344,0.05849268659949303,0.11538461595773696,19.739999771118164,23.10461235046387,568,3.4233334064483643,0.006749156396836042,2.282222270965576,0,92,0,0,1.559999942779541,0.032608695328235626,0.0,0.0,16.95652198791504,0,0.0,0.0,0.0
1886,1689875737270350,2021-03-04,23,3,,23,1,324,5,1,9.859999656677246,0.07098765671253204,0.04347826167941093,0.17000000178813934,30.432098388671875,4,9.859999656677246,0.003086419776082039,9.859999656677246,0,78,0,0,2.5299999713897705,0.038461539894342416,0.0,0.0,32.435897827148445,0,0.0,0.0,0.0
1887,1689875737270350,2021-03-06,23,7,,35,4,471,107,5,12.989999771118164,0.07430998235940932,0.11428571492433548,12.020000457763672,27.57961845397949,346,3.247499942779541,0.00849256943911314,2.5980000495910645,2,92,1,2,1.4600000381469729,0.07608695328235626,0.2857142984867096,0.18000000715255735,15.8695650100708,6,0.7300000190734863,0.021739130839705467,0.7300000190734863
1888,1689875737270350,2021-03-07,23,2,,37,5,512,136,7,14.050000190734865,0.072265625,0.13513512909412384,16.440000534057614,27.44140625,469,2.809999942779541,0.009765625,2.007142782211304,1,41,0,2,1.0599999427795408,0.04878048598766327,0.5,0.0,25.85365867614746,0,1.0599999427795408,0.024390242993831638,0.5299999713897705
1889,1689875737270350,2021-03-09,23,1,,44,6,659,184,9,16.65999984741211,0.06676782667636871,0.13636364042758942,19.270000457763672,25.28072929382324,552,2.776666641235352,0.009104704484343529,1.8511110544204712,0,112,0,0,1.9600000381469729,0.008928571827709675,0.0,0.0,17.5,0,0.0,0.0,0.0
1890,1689875737270350,2021-03-08,23,6,,43,6,547,182,9,14.699999809265135,0.0786106064915657,0.13953489065170288,19.040000915527344,26.873857498168945,548,2.450000047683716,0.010968921706080437,1.6333333253860474,1,35,10,2,0.6499999761581421,0.17142857611179352,0.1666666716337204,0.6200000047683716,18.571428298950195,28,0.6499999761581421,0.02857142873108387,0.32499998807907104
1891,1689416111036459,2021-03-05,23,48,LEARNED,353,12,82057,43,4,56.68999862670898,0.004301887936890125,0.033994335681200034,23.75,0.6908612251281738,886,4.724166870117188,0.00014623980678152293,14.172499656677244,1,9912,2,1,6.71999979019165,0.004842615220695734,0.02083333395421505,3.470000028610229,0.6779661178588867,104,6.71999979019165,0.00010088780982187018,6.71999979019165
1892,1689416111036459,2021-03-11,23,29,LEARNED,931,23,200870,167,26,147.16000366210938,0.004634838551282883,0.024704618379473686,133.86000061035156,0.7326131463050842,3217,6.398261070251465,0.00011450191959738733,5.6599998474121085,0,4621,1,1,5.4099998474121085,0.0062756980769336215,0.0,1.0,1.1707422733306885,31,0.0,0.0,5.4099998474121085
1893,1689416111036459,2021-03-04,23,30,LEARNED,305,11,72145,37,3,49.97000122070313,0.004227597266435622,0.03606557473540306,15.850000381469727,0.6926329135894775,687,4.542727470397949,0.0001524707186035812,16.656665802001953,2,6444,8,2,3.690000057220459,0.004655493423342705,0.06666667014360428,1.2599999904632568,0.5726256966590881,74,1.8450000286102293,0.00031036624568514526,1.8450000286102293
1894,1689416111036459,2021-03-06,23,195,LEARNED,548,17,124915,59,12,88.22000122070312,0.004386983346194029,0.031021898612380024,36.2400016784668,0.7062402367591858,1242,5.189411640167236,0.0001360925380140543,7.351666450500487,5,42858,12,8,31.53000068664551,0.004549908917397261,0.025641025975346562,6.679999828338622,0.7356852889060974,227,6.306000232696532,0.00011666433420032263,3.941250085830689
1895,1689416111036459,2021-03-07,23,112,LEARNED,660,18,147114,110,16,104.19000244140624,0.004486316815018654,0.027272727340459824,62.63999938964844,0.7082262635231018,1847,5.788333415985107,0.00012235408939886838,6.5118751525878915,1,22199,7,4,15.970000267028807,0.005045272409915924,0.008928571827709675,2.799999952316284,0.7194017767906189,78,15.970000267028807,4.504707248997874e-05,3.9925000667572017
