,day_nominal_cpi,day_adset_impressions
3153,0.0,0
3154,0.0,11
3155,18.75333404541016,1850
3156,0.0,2
3157,0.0,40
3158,0.0,66
3159,0.0,13
3160,0.0,6
3161,9.243599891662598,26866
3162,7.298384666442871,106224
3163,0.0,337
3164,8.776966094970701,61804
3165,9.475316047668457,78650
3166,8.048550605773926,92392
3167,9.424365997314453,63878
3168,0.0,112
3169,5.0,133
3170,0.0,20
3171,11.56999969482422,909
3172,3.5199999809265137,115
3173,0.0,18
3174,0.0,145
3175,0.0,321
3176,2.9549999237060547,494
3177,0.0,29
3178,19.01499938964844,2089
3179,7.705555438995361,5440
3180,0.0,157
3181,9.604999542236328,2271
3182,10.842000007629396,5111
3183,8.084396362304688,191171
3184,17.270000457763672,858
3185,7.122499942779541,2230
3186,15.202500343322756,5872
3187,1.7699999809265137,482
3188,0.0,1789
3189,8.388571739196777,7342
3190,0.0,0
3191,8.665977478027344,6132
3192,5.360000133514403,945
3193,0.0,0
3194,0.0,0
3195,0.0,0
3196,8.233731269836426,129264
3197,7.0619564056396475,17807
3198,9.76248550415039,256534
3199,9.050962448120117,117170
3200,9.32458782196045,71654
3201,8.12978458404541,24377
3202,8.639836311340332,33257
3203,0.0,20
3204,0.0,1
3205,0.0,177
3206,0.0,0
3207,0.0,22
3208,6.559999942779541,390
3209,0.0,130
3210,0.0,3
3211,11.010416984558104,10115
3212,0.0,0
3213,0.0,201
3214,0.0,60
3215,0.0,0
3216,0.0,0
3217,0.0,0
3218,0.0,369
3219,0.0,32
3220,4.869999885559082,410
3221,6.170000076293945,159
3222,0.0,34
3223,0.0,8
3224,0.0,14
3225,0.0,3
3226,0.0,0
3227,0.0,1
3228,0.0,23
3229,0.0,258
3230,0.0,23
3231,0.0,96
3232,0.0,12
3233,0.0,0
3234,0.0,0
3235,3.98888897895813,8162
3236,0.0,0
3237,0.0,0
3238,0.0,0
3239,0.0,0
3240,0.0,51
3241,9.51421070098877,6091
3242,0.0,253
3243,0.41999998688697815,32
3244,0.0,42
3245,11.628947257995605,62876
3246,7.155172348022461,46846
3247,0.0,0
3248,0.0,0
3249,0.0,0
3250,0.0,0
3251,0.0,0
3252,0.0,0
3253,0.0,0
3254,2.6050000190734863,1672
3255,0.0,49
3256,8.355833053588867,22892
3257,0.0,407
3258,0.959999978542328,199
3259,0.0,3
3260,0.0,105
3261,0.0,33
3262,0.0,0
3263,0.0,99
3264,0.0,23
3265,0.2700000107288361,23
3266,0.0,85
3267,5.486363410949707,5980
3268,0.0,0
3269,0.8299999833106995,264
3270,6.1500000953674325,457
3271,0.0,451
3272,0.0,0
3273,0.0,80
3274,0.0,0
3275,0.0,140
3276,0.0,0
3277,7.801666736602782,1786
3278,0.0,0
3279,0.0,175
3280,4.460000038146973,222
3281,0.0,101
3282,0.0,1
3283,0.0,20
3284,0.0,14
3285,0.0,2
3286,0.0,3
3287,0.0,0
3288,0.0,1
3289,0.0,2
3290,0.0,0
3291,0.0,0
3292,0.0,341
3293,0.0,0
3294,5.559999942779541,143
3295,4.0399999618530265,308
3296,1.5800000429153442,48
3297,0.0,0
3298,8.000249862670897,5359
3299,9.777856826782227,59903
3300,5.566666603088379,3232
3301,10.351304054260254,4615
3302,10.253636360168457,2009
3303,4.0219998359680185,742
3304,6.0980000495910645,1077
3305,0.0,1
3306,0.0,2
3307,0.0,3
3308,0.0,0
3309,0.0,0
3310,0.0,34
3311,0.0,800
3312,36.61000061035156,2347
3313,0.0,46
3314,0.0,59
3315,0.0,42
3316,0.0,60
3317,0.0,111
3318,0.0,231
3319,1.440000057220459,178
3320,0.0,94
3321,0.0,853
3322,0.0,378
3323,0.0,1441
3324,6.122448921203612,24535
3325,4.545454502105713,49785
3326,6.631999969482423,22899
3327,5.263157844543457,27890
3328,7.692307472229004,26388
3329,7.317073345184326,51927
3330,6.25,30721
3331,0.0,12
3332,9.899999618530273,708
3333,0.0,9
3334,0.0,143
3335,0.0,16
3336,0.0,1
3337,0.0,14
3338,0.0,153
3339,3.2300000190734863,167
3340,0.0,91
3341,0.0,131
3342,0.0,113
3343,0.0,0
3344,0.0,36
3345,0.0,83
3346,0.0,101
3347,0.0,1583
3348,0.0,7
3349,1.8400000333786009,17
3350,0.0,5
3351,7.96849250793457,82914
3352,7.6741156578063965,190730
3353,7.73894739151001,68646
3354,8.040637969970701,71164
3355,8.319883346557617,73242
3356,7.7860960960388175,87925
3357,8.087747573852539,65616
3358,0.0,36
3359,0.0,82
3360,2.5799999237060547,100
3361,0.0,13
3362,0.0,53
3363,0.0,1
3364,0.0,20
3365,0.0,213
3366,0.0,55
3367,0.0,13
3368,0.8500000238418579,100
3369,0.0,575
3370,0.0,267
3371,0.0,46
3372,0.0,5
3373,0.0,1
3374,0.0,2
3375,0.0,14
3376,0.0,14
3377,0.0,820
3378,0.0,254
3379,0.0,6
3380,7.547272682189941,1645
3381,11.539654731750488,20978
3382,10.956000328063963,3280
3383,9.614999771118164,3656
3384,12.922857284545898,896
3385,7.19529390335083,281
3386,10.470000267028807,472
3387,0.0,213
3388,9.938061714172363,136427
3389,0.0,6
3390,0.0,54
3391,0.0,229
3392,0.0,397
3393,0.0,270
3394,4.650000095367432,550
3395,11.11111068725586,11373
3396,0.0,1128
3397,0.0,773
3398,0.0,282
3399,0.0,198
3400,3.650000095367432,277
3401,0.0,38
3402,0.20000000298023224,114
3403,0.0,53
3404,0.0,49
3405,0.0,4
3406,0.0,6
3407,0.0,28
3408,5.8420000076293945,7762
3409,6.227142810821532,4669
3410,7.230000019073486,11848
3411,26.21500015258789,22879
3412,5.144000053405762,6571
3413,4.0300002098083505,1753
3414,7.684999942779541,2661
3415,0.0,631
3416,0.0,227
3417,4.0349998474121085,2379
3418,0.0,190
3419,0.0,199
3420,0.0,34
3421,0.0,54
3422,0.0,834
3423,21.700000762939453,1682
3424,15.96500015258789,2132
3425,0.0,65
3426,0.7599999904632568,66
3427,0.0,62
3428,0.0,311
3429,0.0,582
3430,8.681111335754395,17080
3431,0.0,392
3432,0.0,1594
3433,12.145000457763672,4196
3434,0.0,468
3435,8.529999732971191,651
3436,9.720000267028807,1866
3437,0.0,293
3438,0.3499999940395355,253
3439,0.0,249
3440,0.0,122
3441,0.0,379
3442,2.4800000190734863,563
3443,0.0,1
3444,0.0,0
3445,0.019999999552965164,16
3446,0.0,1
3447,0.0,0
3448,0.0,0
3449,0.0,0
3450,0.0,2311
3451,0.0,2270
3452,0.0,513
3453,0.0,701
3454,0.0,0
3455,0.0,221
3456,1.9119999408721924,1493
3457,0.0,41
3458,0.0,0
3459,0.0,0
3460,0.0,0
3461,0.0,0
3462,0.0,80
3463,0.0,97
3464,3.2100000381469727,201
3465,0.0,33
3466,0.0,34
3467,0.0,63
3468,0.0,65
3469,26.1733341217041,5781
3470,50.349998474121094,2759
3471,11.84000015258789,481
3472,6.170000076293945,661
3473,23.959999084472656,3529
3474,0.30000001192092896,66
3475,6.639999866485597,980
3476,22.645000457763672,3438
3477,16.309999465942386,749
3478,0.0,3737
3479,10.897500038146973,3132
3480,5.1599998474121085,238
3481,0.0,28
3482,0.0,60
3483,0.0,58
3484,0.0,128
3485,0.0,33
3486,0.0,188
3487,0.0,26
3488,0.0,16
3489,0.0,74
3490,0.0,10
3491,0.0,20
3492,0.0,0
3493,0.0,1
3494,0.0,0
3495,0.0,6
3496,0.0,1
3497,5.073999881744385,3599
3498,14.774999618530273,3149
3499,0.0,0
3500,0.0,0
3501,0.0,179
3502,0.0,0
3503,6.269999980926514,370
3504,0.0,0
3505,0.0,0
3506,0.0,0
3507,3.5899999141693115,4345
3508,1.2000000476837158,160
3509,4.978636264801025,15507
3510,22.21500015258789,7178
3511,2.970000028610229,396
3512,1.5674999952316284,401
3513,0.0,248
3514,0.0,0
3515,0.0,0
3516,0.0,0
3517,0.0,0
3518,0.0,5
3519,0.0,11
3520,2.9100000858306885,711
3521,0.0,0
3522,6.587906837463379,26919
3523,0.0,0
3524,0.0,0
3525,0.0,0
3526,0.0,0
3527,10.289999961853027,422
3528,5.133333206176758,866
3529,0.0,174
3530,0.0,55
3531,0.0,0
3532,0.0,9
3533,0.0,50
3534,0.0,1
3535,0.0,2
3536,1.1299999952316284,39
3537,0.0,44
3538,0.0,0
3539,0.0,42
3540,0.0,23
3541,0.0,5
3542,0.0,3
3543,0.0,0
3544,0.0,5
3545,0.0,0
3546,0.0,0
3547,0.0,0
3548,0.0,0
3549,0.0,0
3550,0.0,0
3551,0.0,0
3552,0.0,0
3553,4.208000183105469,619
3554,6.795000076293945,697
3555,9.40999984741211,333
3556,0.0,314
3557,0.0,333
3558,5.769999980926514,550
3559,2.9233334064483643,299
3560,0.0,12
3561,0.0,50
3562,0.0,2
3563,0.0,62
3564,0.0,63
3565,0.07000000029802322,111
3566,0.0,21
3567,8.333333015441895,12444
3568,4.918032646179199,15431
3569,6.8181819915771475,12079
3570,7.692307472229004,11625
3571,9.375,17393
3572,8.333333015441895,32026
3573,7.142857074737549,18408
3574,0.0,28
3575,0.0,26
3576,0.0,211
3577,0.0,52
3578,0.0,12
3579,0.0,0
3580,0.0,0
3581,0.0,1
3582,0.0,0
3583,0.0,168
3584,0.0,307
3585,0.0,206
3586,0.0,52
3587,0.0,2
3588,0.0,0
3589,0.0,3
3590,0.0,52
3591,0.0,39
3592,0.0,130
3593,0.0,52
3594,0.0,47
3595,0.0,130
3596,0.0,103
3597,0.0,161
3598,0.0,3
3599,0.0,296
3600,0.0,2
3601,0.0,1
3602,5.401249885559082,5230
3603,9.734999656677246,1526
3604,2.7100000381469727,499
3605,0.0,162
3606,10.579999923706056,1428
3607,7.610000133514403,895
3608,5.675000190734862,706
3609,2.1099998950958248,913
3610,0.0,298
3611,5.684999942779541,2208
3612,3.809999942779541,540
3613,0.0,83
3614,0.0,259
3615,0.0,214
3616,0.0,65
3617,0.0,217
3618,0.0,200
3619,0.0,461
3620,3.670000076293945,613
3621,0.8399999737739563,325
3622,0.0,87
3623,0.0,54
3624,0.0,1
3625,19.690000534057614,1070
3626,0.0,269
3627,0.0,314
3628,0.0,179
3629,0.0,56
3630,0.0,25
3631,0.0,80
3632,0.0,16
3633,0.0,113
3634,0.0,40
3635,0.0,10
3636,0.0,16
3637,0.0,26
3638,0.0,21
3639,17.75,847
3640,7.730000019073486,548
3641,0.0,76
3642,2.640000104904175,167
3643,0.0,125
3644,0.0,39
3645,0.0,87
3646,0.0,12
3647,0.0,287
3648,0.0,3
3649,0.0,15
3650,0.0,25
3651,0.0,42
3652,0.0,53
3653,2.2300000190734863,148
3654,0.0,76
3655,8.039999961853027,465
3656,0.0,43
3657,0.0,7
3658,0.0,9
3659,0.019999999552965164,8
3660,0.0,78
3661,6.75,412
3662,0.0,27
3663,0.0,104
3664,0.0,38
3665,0.0,13
3666,0.0,22
3667,11.010000228881836,1703
3668,8.869999885559082,537
3669,0.0,470
3670,5.460000038146973,414
3671,0.0,1205
3672,0.0,50
3673,1.3200000524520874,179
3674,0.0,110
3675,0.0,59
3676,0.0,31
3677,0.0,160
3678,0.0,41
3679,0.0,9
3680,0.0,51
3681,1.1200000047683716,230
3682,6.642499923706055,2876
3683,0.0,255
3684,0.0,27
3685,0.0,3
3686,0.0,55
3687,0.0,2
3688,0.0,3
3689,0.0,2
3690,0.0,2
3691,8.266364097595215,4741
3692,0.4533333480358124,94
3693,7.5615787506103525,7583
3694,5.805333137512207,5234
3695,6.985000133514403,1583
3696,2.640000104904175,572
3697,0.0,297
3698,9.5600004196167,1026
3699,0.0,82
3700,0.0,24
3701,0.0,13
3702,0.0,0
3703,0.0,0
3704,0.0,0
3705,0.0,0
3706,0.0,0
3707,0.0,0
3708,0.0,0
3709,8.75333309173584,1870
3710,0.0,103
3711,2.0,73
3712,5.175000190734863,1259
3713,0.0,308
3714,5.079999923706055,824
3715,4.610000133514403,544
3716,0.0,0
3717,0.0,3
3718,0.0,15
3719,0.0,1
3720,0.0,6
3721,12.545000076293945,1842
3722,0.0,0
3723,8.895000457763672,1663
3724,14.84666633605957,2414
3725,14.279999732971193,1165
3726,0.0,0
3727,0.0,32
3728,0.0,0
3729,18.00749969482422,1612
3730,0.0,1
3731,0.0,1
3732,0.0,2
3733,0.0,406
3734,0.0,0
3735,0.0,285
3736,0.4099999964237213,192
3737,0.0,1
3738,0.23000000417232516,83
3739,14.199999809265135,4586
3740,0.0,1370
3741,0.0,3683
3742,4.613333225250244,4799
3743,0.0,2309
3744,0.0,6240
3745,0.0,1732
3746,0.0,66
3747,0.0,356
3748,0.0,1753
3749,0.0,55
3750,0.0,83
3751,0.0,35
3752,0.0,124
3753,0.0,1306
3754,0.0,1360
3755,0.0,2
3756,0.0,0
3757,0.0,0
3758,0.0,341
3759,0.0,468
3760,0.0,135
3761,0.0,175
3762,0.0,28
3763,0.0,1
3764,11.208823204040527,27013
3765,40.78499984741211,2751
3766,21.989999771118164,8653
3767,3.8450000286102295,3288
3768,4.920000076293945,275
3769,10.720000267028807,5512
3770,7.697500228881836,1554
3771,3.6949999332427983,1443
3772,0.0,1100
3773,0.0,209
3774,0.0,773
3775,1.350000023841858,147
3776,4.4133334159851065,3078
3777,0.0,383
3778,14.447500228881836,5531
3779,0.0,323
3780,13.06624984741211,5544
3781,0.0,0
3782,0.0,0
3783,0.0,0
3784,0.0,0
3785,0.0,0
3786,0.0,0
3787,0.0,0
3788,0.0,33
3789,0.0,221
3790,0.0,13
3791,0.0,77
3792,0.0,57
3793,0.0,4
3794,0.0,17
3795,0.0,135
3796,0.0,40
3797,0.0,35
3798,0.0,290
3799,0.0,14
3800,0.0,10
3801,0.0,18
3802,0.0,78
3803,0.0,135
3804,0.0,45
3805,0.0,31
3806,0.0,9
3807,0.0,6
3808,0.0,11
3809,0.0,95
3810,0.0,153
3811,0.0,22
3812,0.0,93
3813,0.0,96
3814,0.0,14
3815,0.0,22
3816,0.0,114
3817,12.193333625793455,6355
3818,1.6399999856948853,66
3819,4.260000228881837,194
3820,0.0,16
3821,0.0,6
3822,0.0,22
3823,0.0,0
3824,0.0,0
3825,0.0,0
3826,0.0,373
3827,0.0,0
3828,9.25749969482422,2150
3829,0.0,216
3830,0.5049999952316284,58
3831,0.0,12
3832,2.759999990463257,240
3833,0.0,0
3834,0.0,0
3835,0.0,0
3836,0.0,0
3837,0.0,0
3838,0.0,0
3839,9.332376480102539,92579
3840,8.011309623718263,387290
3841,7.007462501525879,46764
3842,7.7483110427856445,101928
3843,8.588344573974611,115061
3844,9.023355484008787,225046
3845,8.498571395874022,75195
3846,0.0,70
3847,0.0,96
3848,0.0,6
3849,0.0,1
3850,0.0,1
3851,0.0,108
3852,0.0,26
3853,0.0,2
3854,0.0,4
3855,0.0,2
3856,0.0,0
3857,11.237811088562012,73180
3858,9.747552871704102,169898
3859,10.974142074584961,62804
3860,10.730376243591307,74841
3861,11.375638961791992,65123
3862,10.02979850769043,95256
3863,9.575605392456056,112261
3864,0.0,6
3865,0.0,1
3866,0.0,10
3867,0.0,4
3868,0.0,3
3869,0.0,1
3870,0.0,2
3871,0.0,28
3872,0.09000000357627869,47
3873,0.5799999833106995,70
3874,0.0,30
3875,0.0,2
3876,0.0,158
3877,0.0,690
3878,0.0,189
3879,0.0,5
3880,0.0,48
3881,0.0,37
3882,0.0,123
3883,0.4399999976158142,130
3884,0.0,92
3885,0.0,6
3886,0.0,153
3887,0.0,839
3888,0.7300000190734863,59
3889,0.0,472
3890,15.800000190734865,1537
3891,0.03999999910593033,12
3892,1.8450000286102293,186
3893,0.0,141
3894,2.8566665649414062,2372
3895,0.0,174
3896,0.0,3254
3897,5.8499999046325675,2852
3898,6.9683332443237305,3371
3899,3.671666622161865,2013
3900,0.0,2
3901,0.0,38
3902,0.0,3
3903,0.0,3
3904,0.0,5
3905,0.0,7
3906,12.84000015258789,737
3907,0.0,0
3908,18.81999969482422,3601
3909,0.0,47
3910,0.0,0
3911,0.0,0
3912,0.0,1204
3913,0.0,83
3914,10.704999923706056,1571
3915,0.0,80
3916,0.6349999904632568,69
3917,0.0,6
3918,0.0,22
3919,7.950345039367676,13606
3920,9.530434608459473,18757
3921,11.933600425720215,61323
3922,11.394166946411133,12522
3923,4.111428737640382,1663
3924,8.536428451538086,10388
3925,5.722856998443604,2898
3926,0.0,5
3927,0.0,65
3928,0.0,1
3929,0.0,12
3930,0.0,7
3931,0.0,9
3932,0.0,7
3933,8.855226516723633,34579
3934,1.056666612625122,87
3935,9.068493843078613,46566
3936,7.376299858093263,8001
3937,8.490689277648926,2502
3938,6.304285526275635,432
3939,5.114117622375488,1186
3940,0.0,51
3941,0.0,27
3942,0.0,34
3943,0.0,75
3944,0.0,13
3945,0.0,13
3946,0.0,116
3947,0.0,42
3948,0.0,10
3949,0.0,3
3950,0.0,0
3951,0.0,0
3952,0.0,0
3953,0.0,0
3954,0.0,0
3955,0.0,0
3956,0.0,0
3957,0.0,2
3958,0.0,3
3959,0.0,5
3960,0.0,0
3961,0.0,20
3962,0.0,198
3963,0.0,3
3964,0.0,674
3965,4.0300002098083505,422
3966,0.0,0
3967,0.0,0
3968,0.0,0
3969,0.0,0
3970,0.0,31
3971,0.0,16
3972,0.0,6
3973,0.0,3
3974,0.0,3
3975,0.0,0
3976,0.0,2
3977,0.0,3
3978,0.0,7
3979,0.0,6
3980,0.0,1
3981,0.0,0
3982,0.0,0
3983,0.0,0
3984,0.0,0
3985,0.0,0
3986,0.0,0
3987,0.0,0
3988,0.0,0
3989,0.0,0
3990,0.0,0
3991,0.0,1
3992,0.0,2
3993,0.0,388
3994,0.0,49
3995,5.039999961853027,6022
3996,0.0,54
3997,0.0,8
3998,0.0,1
3999,0.0,6
4000,0.0,121
4001,0.0,172
4002,0.0,106
4003,0.0,61
4004,0.0,35
4005,0.0,0
4006,0.0,62
4007,0.0,100
4008,0.0,425
4009,0.0,159
4010,0.0,4
4011,0.0,37
4012,0.0,115
4013,0.0,312
4014,0.0,123
4015,0.0,159
4016,0.0,783
4017,0.0,16
4018,0.0,20
4019,0.0,76
4020,0.0,97
4021,0.0,79
4022,0.0,284
4023,0.059999998658895486,11
4024,0.0,19
4025,0.0,0
4026,0.0,1
4027,0.0,98
4028,0.0,165
4029,0.0,66
4030,13.134142875671387,68477
4031,16.527999877929688,3956
4032,11.547319412231445,116735
4033,14.264694213867188,50980
4034,21.64827537536621,31058
4035,6.981428623199463,1614
4036,11.4453125,25669
4037,20.299999237060547,914
4038,4.6599998474121085,475
4039,0.0,8
4040,0.0,212
4041,35.290000915527344,3121
4042,0.0,24
4043,2.299999952316284,230
4044,8.47807788848877,109212
4045,7.062146663665772,168997
4046,9.215705871582033,55331
4047,8.941068649291992,188495
4048,8.938121795654297,83662
4049,7.6834373474121085,25866
4050,8.50566291809082,39045
4051,2.369999885559082,95
4052,0.0,82
4053,0.0,40
4054,0.0,488
4055,0.0,29
4056,0.0,22
4057,0.0,19
4058,0.0,55
4059,0.0,0
4060,10.09000015258789,230
4061,3.9500000476837163,385
4062,0.0,0
4063,3.4600000381469727,554
4064,4.440000057220459,338
4065,0.0,263
4066,0.0,0
4067,0.0,35
4068,1.0049999952316284,1039
4069,0.3333333432674408,168
4070,2.4300000667572017,189
4071,0.0,50
4072,0.0,43
4073,0.0,60
4074,0.0,78
4075,0.0,455
4076,0.0,49
4077,0.0,13
4078,0.0,0
4079,0.0,0
4080,0.0,0
4081,0.0,0
4082,0.0,0
4083,0.0,0
4084,0.0,0
4085,0.0,9
4086,0.0,31
4087,0.0,3
4088,0.0,3
4089,0.0,20
4090,6.980000019073486,1007
4091,0.0,194
4092,0.0,113
4093,0.7099999785423279,55
4094,0.0,274
4095,0.0,0
4096,0.0,7
4097,0.0,0
4098,0.0,6
4099,0.0,0
4100,0.0,5
4101,0.0,6
4102,0.0,13
4103,0.0,7
4104,0.0,0
4105,0.0,0
4106,0.0,0
4107,0.0,1
4108,0.0,0
4109,0.0,1
4110,0.0,0
4111,0.0,1
4112,0.0,131
4113,0.0,1
4114,0.0,1
4115,0.0,18
4116,8.970000267028809,2000
4117,0.0,13
4118,0.0,41
4119,0.0,51
4120,0.0,26
4121,0.0,27
4122,0.0,32
4123,0.03999999910593033,45
4124,0.0,54
4125,0.0,35
4126,0.0,47
4127,0.0,9
4128,0.0,117
4129,0.15000000596046448,115
4130,1.7350000143051147,659
4131,0.0,1334
4132,0.0,4
4133,0.0,1
4134,0.0,46
4135,0.0,416
4136,0.0,215
4137,0.0,58
4138,0.0,83
4139,0.0,0
4140,0.0,182
4141,0.0,109
4142,0.0,367
4143,1.0199999809265137,68
4144,0.0,93
4145,0.0,19
4146,0.0,156
4147,0.0,113
4148,0.0,137
4149,17.135000228881836,4988
4150,0.10999999940395357,17
4151,0.0,25
4152,0.0,2
4153,0.6299999952316284,86
4154,0.0,60
4155,41.959999084472656,1748
4156,0.0,53
4157,0.7699999809265137,69
4158,0.07000000029802322,38
4159,0.0,7
4160,0.0,2
4161,0.0,50
4162,0.0,74
4163,1.0399999618530271,138
4164,0.0,250
4165,0.0,223
4166,0.0,5
4167,0.0,11
4168,0.1899999976158142,108
4169,0.0,845
4170,0.0,104
4171,0.0,176
4172,0.0,683
4173,0.0,14
4174,2.406666755676269,6455
4175,7.119999885559082,376
4176,0.0,0
4177,0.0,839
4178,5.393333435058594,893
4179,0.0,116
4180,7.894999980926514,934
4181,0.0,14
4182,0.0,567
4183,0.0,179
4184,0.0,32
4185,0.0,101
4186,0.0,43
4187,0.0,728
4188,0.0,15
4189,0.0,1010
4190,0.0,212
4191,0.0,160
4192,0.0,287
4193,0.0,65
4194,0.0,143
4195,0.0,30
4196,0.0,12
4197,0.0,6
4198,0.0,9
4199,0.0,39
4200,3.609999895095825,422
4201,0.0,12
4202,0.0,160
4203,0.0,51
4204,0.0,3
4205,0.0,24
4206,15.34000015258789,727
4207,0.0,494
4208,0.0,56
4209,16.329999923706055,4476
4210,5.579999923706055,614
4211,0.0,16
4212,0.0,44
4213,0.0,0
4214,0.0,0
4215,0.0,0
4216,0.0,0
4217,0.0,0
4218,0.0,0
4219,0.0,0
4220,0.0,0
4221,0.0,0
4222,0.0,18
4223,0.0,14
4224,0.0,31
4225,0.0,20
4226,0.0,12
4227,0.0,1
4228,0.0,1
4229,0.0,0
4230,0.0,0
4231,1.5800000429153442,523
4232,0.0,0
4233,0.0,0
4234,0.0,0
4235,0.0,0
4236,0.0,26
4237,0.0,37
4238,0.0,13
4239,0.0,33
4240,0.0,2
4241,0.0,41
4242,1.3300000429153442,83
4243,0.0,0
4244,0.0,0
4245,2.75,1211
4246,0.0,35
4247,0.0,363
4248,0.0,29
4249,0.0,51
4250,0.0,72
4251,0.0,0
4252,0.0,88
4253,0.0,0
4254,0.0,0
4255,0.0,0
4256,0.0,0
4257,0.0,0
4258,0.0,0
4259,0.0,0
4260,0.0,8
4261,0.0,30
4262,0.0,7
4263,0.0,13
4264,0.0,2
4265,0.0,0
4266,0.0,0
4267,0.0,116
4268,0.0,43
4269,0.0,10
4270,0.0,1
4271,0.0,15
4272,0.0,9
4273,0.0,25
4274,0.0,22
4275,0.0,19
4276,0.0,46
4277,0.0,31
4278,0.0,2
4279,0.0,0
4280,0.0,0
4281,0.0,2
4282,0.0,0
4283,0.0,2
4284,0.0,1
4285,0.0,1
4286,0.0,2
4287,0.0,3
4288,0.0,17
4289,0.0,4
4290,0.0,2
4291,0.0,1
4292,4.789999961853027,13270
4293,0.0,2632
4294,1.4460526704788208,36612
4295,1.4099999666213991,2058
4296,0.0,4694
4297,0.0,11031
4298,1.4099999666213991,2191
4299,0.0,0
4300,0.0,24
4301,0.0,212
4302,0.0,28
4303,0.0,23
4304,0.0,42
4305,0.0,90
4306,0.0,75
4307,0.0,145
4308,0.0,139
4309,0.0,198
4310,0.0,12
4311,0.0,6
4312,0.0,2
4313,0.0,14
4314,0.0,41
4315,0.0,18
4316,0.0,7
4317,0.0,16
4318,0.0,12
4319,0.0,17
4320,4.998888969421387,3903
4321,0.0,458
4322,0.0,358
4323,0.0,1374
4324,0.0,250
4325,0.0,418
4326,8.850000381469727,5022
4327,0.0,388
4328,0.0,84
4329,0.0,50
4330,0.0,29
4331,0.0,11
4332,0.0,10
4333,0.0,116
4334,0.0,323
4335,0.0,30
4336,0.0,7
4337,0.0,1
4338,0.0,1
4339,0.0,0
4340,0.0,117
4341,13.909310340881348,12627
4342,1.4299999475479126,187
4343,0.0,20
4344,0.0,37
4345,0.0,45
4346,0.0,32
4347,0.0,158
4348,8.189999580383299,2945
4349,0.0,632
4350,0.0,778
4351,3.073333263397217,1776
4352,2.0,316
4353,3.259999990463257,957
4354,0.0,0
4355,0.0,0
4356,0.0,0
4357,0.0,0
4358,0.9300000071525574,105
4359,13.329999923706055,4167
4360,0.0,265
4361,0.0,0
4362,0.0,0
4363,0.0,204
4364,0.0,36
4365,0.9499999880790709,326
4366,0.0,3
4367,0.0,570
4368,0.0,333
4369,1.4500000476837158,497
4370,0.0,1105
4371,0.019999999552965164,38
4372,0.0,95
4373,20.99846076965332,7265
4374,0.0,326
4375,5.0900001525878915,601
4376,16.774999618530273,2740
4377,3.0966665744781494,1308
4378,30.35000038146973,4970
4379,0.0,37
4380,0.0,16
4381,0.0,202
4382,0.0,131
4383,0.0,99
4384,0.0,2
4385,0.0,31
4386,10.781110763549805,8280
4387,0.0,0
4388,11.526923179626465,6001
4389,0.0,0
4390,0.0,0
4391,0.0,0
4392,0.0,59
4393,7.704999923706055,631
4394,0.0,103
4395,0.0,80
4396,0.0,0
4397,0.0,0
4398,0.0,0
4399,0.0,0
4400,0.0,0
4401,6.3909525871276855,2812
4402,8.318666458129883,6278
4403,8.556774139404299,5070
4404,8.85857105255127,2863
4405,2.303333282470703,222
4406,0.0,482
4407,5.003333568572998,483
4408,0.0,73
4409,0.0,9
4410,0.0,218
4411,0.0,34
4412,0.0,0
4413,0.0,15
4414,4.650000095367432,36
4415,8.022500038146973,1114
4416,0.0,50
4417,0.0,14
4418,0.0,1
4419,0.0,18
4420,0.0,40
4421,0.0,121
4422,0.0,26
4423,0.0,3
4424,0.0,0
4425,0.0,0
4426,0.0,0
4427,0.0,0
4428,0.0,0
4429,0.0,35
4430,1.3799999952316284,73
4431,0.0,0
4432,0.0,681
4433,0.19499999284744265,49
4434,1.870000004768372,359
4435,1.0,153
4436,4.519999980926514,22250
4437,0.0,3
4438,0.25999999046325684,323
4439,0.0,27
4440,0.0,202
4441,0.0,0
4442,0.0,5
4443,0.0,9
4444,0.0,7
4445,0.0,8
4446,0.0,2
4447,0.0,1
4448,0.0,2
4449,0.0,7
4450,0.0,0
4451,0.0,0
4452,0.0,4
4453,12.465909004211426,22330
4454,0.0,4
4455,0.0,4
4456,0.0,2
4457,0.0,12
4458,20.5049991607666,2583
4459,0.0,99
4460,0.0,32
4461,0.0,72
4462,0.0,33
4463,0.0,29
4464,0.0,9
4465,0.0,53
4466,0.0,8
4467,0.0,10
4468,0.0,14
4469,0.0,6
4470,0.0,12
4471,0.0,4
4472,9.218965530395508,8306
4473,0.0,8
4474,0.0,11
4475,0.0,8
4476,0.0,5
4477,0.0,8
4478,0.0,35
4479,0.0,488
4480,0.0,283
4481,0.0,3
4482,0.0,0
4483,0.0,44
4484,0.0,296
4485,0.0,42
4486,0.0,29
4487,0.0,60
4488,0.0,454
4489,0.0,1616
4490,0.0,4
4491,0.0,118
4492,0.0,484
4493,1.0800000429153442,414
4494,0.0,4
4495,0.0,2
4496,0.0,2588
4497,0.0,5
4498,0.0,314
4499,0.0,325
4500,0.0,7
4501,0.0,2
4502,0.0,3
4503,0.0,110
4504,0.0,3
4505,0.0,0
4506,0.0,2
4507,0.0,0
4508,0.0,0
4509,0.0,3
4510,0.4300000071525574,677
4511,0.0,8
4512,0.0,3
4513,0.0,1
4514,0.0,4
